Zip,Airport
91008,KEMT
32724,KDED
66053,KOJC
32725,KSFB
66054,KLWC
66052,KLWC
20742,KCGS
93664,KFAT
20740,KCGS
66066,KLWC
66067,KIXD
91001,KMWS
93662,KFAT
91006,KEMT
93669,KFAT
91007,KEMT
93668,KMAE
32708,KSFB
93667,KFAT
32709,KTIX
93666,N/A
54082,K21D
07748,KBLM
20748,KWBC
20747,KWBC
07746,KBLM
20746,KWBC
07747,KLDJ
20745,KDCA
93660,KNLC
20744,KDCA
20743,KWBC
07740,KBLM
78039,KCVB
66060,KTOP
66061,KIXD
32713,KSFB
66064,KIXD
32714,KORL
66062,KOJC
32712,KORL
19720,KILG
66079,N/A
66078,KUKL
78060,KBEA
20716,KCGS
20715,KFME
20714,KNAK
78061,KCOT
78064,KPEZ
20712,KCGS
78063,K5C1
20711,KADW
78066,KCVB
20710,KCGS
78065,KPEZ
91030,KCQT
78067,KAPY
78069,KSKF
20708,KFME
20707,KFME
66071,KIXD
32707,KORL
66072,KIXD
66070,KTOP
32702,KVVG
66075,KFSK
32703,KORL
66076,KUKL
66073,KLWC
32701,KORL
19731,KILG
20720,KCGS
91024,KMWS
19730,KILG
19733,KILG
66088,KTOP
19732,KILG
20724,KFME
91020,KBUR
20723,KFME
78052,KCVB
20722,KCGS
78055,KERV
20721,KCGS
05101,KVSF
07764,KBLM
78057,KCVB
78056,N/A
07762,KBLM
78059,KCVB
78058,KERV
07760,KBLM
66083,KIXD
66080,KUKL
66086,KLWC
19734,KILG
66087,KSTJ
19736,KILG
66085,KOJC
07719,KBLM
07717,KBLM
07718,KLDJ
07716,KBLM
07711,KBLM
07712,KBLM
19709,KILG
66090,KSTJ
19706,KILG
66093,N/A
66094,KFNB
66091,KUKL
19707,KILG
66092,KIXD
19702,KILG
66097,KLWC
19701,KILG
66095,KUKL
19703,KILG
91046,KBUR
19711,KILG
19710,N/A
20706,KCGS
78071,KBEA
20705,KCGS
78070,K5C1
07704,KBLM
78073,KSKF
78072,KPEZ
07702,KBLM
78075,KPEZ
91042,KBUR
07703,KBLM
20701,KFME
91040,KBUR
07701,KBLM
78076,KAPY
19717,N/A
19716,KILG
19713,KILG
07739,KBLM
07737,KBLM
07738,KBLM
07735,KLDJ
07733,KBLM
07734,KLDJ
07731,KBLM
07732,KBLM
07730,KLDJ
07728,KBLM
07726,KBLM
07727,KBLM
07724,KBLM
07722,KBLM
07723,KBLM
07720,KBLM
07721,KLDJ
66211,KOJC
68874,KBBW
66212,KOJC
68873,KGRI
68872,KGRI
66210,KOJC
68871,KEAR
42240,KHOP
66215,KOJC
68878,KLXN
66216,KNKA
66213,KOJC
68876,KEAR
66214,KOJC
68875,KODX
66219,KOJC
30260,KATL
66217,KOJC
66218,KOJC
68879,KODX
30265,KCCO
30268,KFFC
78202,KSSF
54230,KMTW
78201,KSAT
78204,KSSF
78203,KSSF
54235,KSUE
78206,KSSF
30263,KCCO
54234,KMNM
78205,KSSF
78208,KSAT
78207,KSKF
78209,KSAT
68870,KEAR
30269,KFFC
42234,KCKV
66223,KOJC
66220,KOJC
68883,KHSI
66221,KOJC
68882,KBVN
42236,N/A
66226,KIXD
66227,KIXD
66224,KOJC
42232,KHOP
30257,K6A2
30256,KOPN
54241,KMTW
30251,KCCO
54247,KMTW
30253,K6A2
54246,KESC
30252,K9A1
54245,KMTW
44890,KMFD
30259,KCCO
68881,KBBW
30258,KOPN
17266,KRYT
17267,KHGR
42223,KHOP
17268,KRYT
44887,KMFD
17262,KHGR
44880,KBJJ
17263,N/A
17264,KAOO
42220,KCKV
44883,KFDY
44882,KMNN
17260,KAOO
44889,KLPR
78220,KSSF
78222,KSSF
78221,KSSF
78224,KSKF
78223,KSSF
30240,KLGC
78226,KSKF
78225,KSKF
78228,KSKF
30241,KLGC
78227,KSKF
78229,KSAT
30248,K6A2
42211,KHOP
42214,KGLW
44875,KMFD
44870,KPCW
42210,KBWG
17271,KHGR
42215,KHOP
44878,KMFD
42217,K2I0
30233,K6A2
78211,KSKF
78210,KSSF
78213,KSAT
30234,K6A2
78212,KSAT
78215,KSAT
78214,KSSF
78217,KSAT
30230,KCCO
78216,KSAT
78219,KSAT
78218,KSAT
30236,KATL
30238,KATL
17244,KRYT
20896,KGAI
20895,KCGS
17246,KHGR
42202,KBWG
44865,KMFD
44864,KMFD
91210,KCQT
17240,KRYT
17241,KCXY
17243,KAOO
91214,KBUR
29229,KCUB
42204,KCKV
44867,KPCW
78240,KSAT
44866,KMFD
42206,KBWG
78242,KSKF
42207,KBWG
05255,KDDH
30222,KCCO
78244,KRND
05254,N/A
05257,KDDH
30224,K6A2
30223,K6A2
78245,KSKF
05251,KRUT
78248,KSAT
05250,KDDH
78247,KSAT
05253,KRUT
30220,KCCO
05252,KDDH
29223,KCUB
78249,KSAT
91208,KBUR
91206,KCQT
91207,KBUR
17249,N/A
30228,K6A2
17255,KAOO
44851,KMFD
91201,KBUR
17257,KRYT
44854,KMFD
44853,KFDY
91204,KCQT
17251,N/A
17252,KHGR
91205,KCQT
91202,KBUR
91203,KBUR
44859,KMFD
44855,KMFD
78231,KSAT
44857,KPCW
78230,KSAT
78233,KRND
78232,KSAT
30213,KATL
78235,KSSF
78234,KSAT
78237,KSKF
78236,KSKF
78239,KRND
78238,KSKF
30218,KFFC
30215,KFFC
30214,KFFC
30217,KLGC
30216,K6A2
17222,KRYT
20874,KGAI
44841,KTDZ
17223,KAOO
44840,KMFD
17224,KHGR
20872,KGAI
44843,KMFD
17225,KHGR
20871,KGAI
44842,KMFD
17220,KAOO
17221,KHGR
29208,KCUB
44849,KMNN
29207,KCUB
29206,KCUB
78260,KSAT
20879,KGAI
29205,KCUB
20878,KGAI
20877,KGAI
44844,KFDY
78261,KSAT
20876,KGAI
44847,KPCW
78264,KSSF
29209,KCUB
44846,KPCW
78263,KSSF
78266,KRND
29204,KCUB
29203,KCUB
29201,KCUB
30204,KOPN
17228,KHMZ
30206,K6A2
17229,KAOO
30205,KFFC
17233,KHGR
44830,KFDY
17236,KHGR
20882,KGAI
20880,KGAI
17232,KHGR
44837,KMFD
44839,KPCW
78251,KSKF
20889,N/A
44833,KMFD
78250,KSKF
44836,KPCW
78253,KCVB
20886,KGAI
78252,KSKF
78255,K5C1
29210,KCAE
78254,KSKF
78257,K5C1
78256,K5C1
05262,KDDH
78259,KSAT
05261,KAQW
78258,KSAT
29212,KCAE
05260,KDDH
17237,KRYT
17238,KHGR
17239,KAOO
68801,KGRI
68803,KGRI
68812,KEAR
68810,KGRI
68816,KGRI
68815,KODX
68814,KBBW
68813,KBBW
68818,KAUH
68817,KODX
68823,KODX
68822,KBBW
68821,KBBW
68820,KGRI
68827,KGRI
68826,KAUH
68825,KBBW
68824,KGRI
68828,KODX
68834,KLXN
42285,KBWG
68833,KTIF
42286,KCKV
68832,KHSI
68831,KGRI
68838,KGRI
68837,KODX
68836,KHDE
68835,KGRI
42280,N/A
68841,KAUH
68840,KEAR
68845,KEAR
42274,KBWG
68844,KEAR
42275,KBWG
68843,KAUH
42276,KBWG
68842,KODX
30291,KATL
68849,KEAR
30290,KFFC
30293,KOPN
68847,KEAR
30292,K6A2
30295,K6A2
54204,KSUE
30294,KATL
30297,KATL
54202,KSUE
30296,KATL
54201,KSUE
54208,KMTW
54207,N/A
54205,KSUE
54209,KSUE
42266,KHOP
68852,KEAR
68850,KLXN
42262,KHOP
68856,KBBW
68855,KBBW
68854,KAUH
42265,KCKV
68853,KODX
68859,KODX
68858,KLXN
30281,KATL
30288,KATL
54211,KMNM
54210,KMNM
54214,N/A
30286,KOPN
54213,KSUE
30285,KOPN
54212,KMNM
54217,KGRB
42261,KBWG
54216,KMTW
68863,KLXN
42256,KBWG
68862,KODX
68861,KEAR
68860,KBBW
66204,KNKA
66205,KNKA
68866,KEAR
66202,KNKA
68865,KGRI
66203,KNKA
68864,KGRI
66208,KNKA
66209,KOJC
66206,KOJC
68869,KEAR
66207,KOJC
42259,KGLW
30277,KFFC
30276,KFFC
54220,KMTW
30273,KATL
30274,KATL
54229,KGRB
54228,KMTW
54227,KMTW
07803,KMMU
07801,KMMU
20852,KGAI
17201,KHGR
20851,KGAI
17202,KHGR
20850,KGAI
44820,KMNN
44827,KMFD
44826,KLPR
78161,KRND
78160,KRND
07878,KMMU
78163,K5C1
20855,KGAI
44822,KMFD
07876,K12N
20854,KGAI
44825,KMNN
20853,KGAI
44824,KPCW
78164,KVCT
07874,K12N
07871,K12N
17211,KCBE
91123,KMWS
17212,KHGR
20862,KGAI
17213,KAOO
20861,KGAI
17214,KRYT
20860,KGAI
32829,KMCO
44815,N/A
07869,KMMU
44818,KMNN
78150,KRND
20868,KCGS
44817,KFDY
78152,KRND
20866,KCGS
44811,KPCW
78151,KBEA
07865,KSMQ
44814,KLPR
78154,KRND
07866,KMMU
44813,KMFD
07863,K12N
32830,KISM
32831,KMCO
78155,KBAZ
05201,KDDH
07860,K12N
78159,KT20
17219,KAOO
32839,KORL
32836,KISM
32837,KMCO
17215,KAOO
32835,KORL
32832,KMCO
17217,N/A
32833,KORL
32818,KORL
32819,KMCO
20838,KGAI
44805,KMFD
20837,KJYO
44804,KFDY
44807,KMFD
20833,KGAI
20832,KGAI
44802,KFDY
32820,KORL
32827,KMCO
32828,KORL
32825,KORL
32826,KORL
32824,KMCO
32821,KMCO
32822,KORL
20841,KGAI
32809,KMCO
32807,KORL
32808,KORL
20842,KJYO
07885,KMMU
07882,KSMQ
20839,KJYO
32816,KORL
32817,KORL
32814,KORL
32815,KTTS
32812,KORL
32810,KORL
32811,KORL
07838,K12N
20816,KDCA
20815,KCGS
07836,K12N
20814,KCGS
07834,KMMU
20812,KDCA
07832,K12N
07830,KSMQ
32805,KORL
32806,KORL
32803,KORL
32804,KORL
32801,KORL
07827,KFWN
07828,K12N
07825,K12N
07826,KFWN
07823,K12N
07821,K12N
07822,KFWN
20818,KDCA
20817,KDCA
07856,K12N
07857,K12N
07852,K12N
07853,KSMQ
07850,K12N
07851,KFWN
19809,KILG
19808,KILG
19805,KILG
19804,KILG
19807,KILG
19806,KILG
19801,KILG
19803,KILG
19802,KILG
19810,KILG
07849,K12N
07847,K12N
07848,K12N
07843,K12N
07840,K12N
42366,KOWB
93950,KMRY
42367,K2I0
42368,KOWB
42361,KOWB
93955,KMRY
93954,N/A
93953,KMRY
42369,K2I0
29385,KGSP
29384,KGRD
29388,KSPA
42354,K2I0
93940,KMRY
42355,KOWB
42350,K2I0
93944,KMRY
42351,KOWB
93943,KMRY
42352,K2I0
42343,KOWB
42344,K2I0
91311,KVNY
42345,K2I0
42347,KOWB
42348,KOWB
42349,KOWB
78341,KALI
78340,KRKP
29365,KGSP
78343,KNQI
29364,N/A
78344,KHBV
29369,KSPA
30360,KPDK
30363,KFTY
78349,KBKS
91307,KVNY
91306,KVNY
29360,KLUX
93962,N/A
42333,KBWG
93960,KSNS
91303,KVNY
91304,KVNY
42330,K2I0
91301,KVNY
91302,KVNY
42337,K2I0
42338,N/A
78330,N/A
42339,K2I0
29376,KSPA
30354,KATL
78332,KALI
29374,KSPA
30350,KPDK
78336,KT43
29379,KLUX
78338,KBKS
29378,N/A
29377,N/A
29372,KSPA
29370,KLUX
17365,KTHV
42321,N/A
17366,KTHV
42323,K2I0
91330,KVNY
17368,KLNS
42324,K2I0
91331,KWHP
17361,KTHV
17362,KTHV
17363,KTHV
17364,KTHV
42320,KOWB
91335,KVNY
29349,KSPA
17360,KTHV
42325,K2I0
78361,KHBV
42326,K2I0
78360,KAPY
42327,K2I0
78363,KNQI
42328,K2I0
78362,KT43
30342,KPDK
29341,KEHO
30345,KPDK
29340,KEHO
30344,KATL
78369,KHBV
78368,KBEA
29346,N/A
30341,KPDK
30340,KPDK
30346,KPDK
30349,KATL
91321,K3A6
91320,KCMA
17372,KTHV
91325,KVNY
91326,K3A6
91324,KVNY
17370,KMDT
17371,N/A
30332,N/A
29353,KSPA
30331,KFTY
78353,KBKS
30334,KFTY
29351,KLUX
78355,KBKS
05361,KAQW
78358,N/A
05360,KDDH
78357,KNOG
05363,KAQW
29356,KGSP
05362,KEEN
29355,KEOE
78359,KT43
30339,KMGE
91316,KVNY
30336,KFTY
30338,KPDK
30337,KATL
91354,K3A6
17344,KTHV
91355,K3A6
17345,KMDT
42301,KOWB
91352,KBUR
17340,KDMW
91356,KVNY
78380,KRBO
42303,KOWB
78383,KNOG
91350,K3A6
78382,KRKP
91351,K3A6
78385,KNQI
78384,KALI
29321,KSPA
78387,KCRP
30320,KATL
29320,N/A
78389,KBEA
30322,KPDK
29325,KLUX
29323,KEHO
29322,KGSP
30329,KPDK
30328,KPDK
17347,KMDT
30324,KPDK
17349,KTHV
30327,KMGE
30326,KPDK
91343,KVNY
91344,KVNY
17355,N/A
17356,KTHV
91342,KWHP
17350,KTHV
17352,KTHV
91345,KWHP
17353,KRYT
78370,KCRP
78372,KNOG
91340,KWHP
78374,KT43
78373,KRAS
29332,KGRD
30310,KATL
78376,KHBV
78375,KBKS
29330,KSPA
30312,KATL
30311,KFTY
78377,KRKP
29335,KLUX
78379,KNQI
29334,KGSP
30318,KFTY
30317,KPDK
30319,KPDK
30314,KFTY
30313,KFTY
30316,KATL
30315,KATL
32976,KVRB
68922,KHDE
68920,KHDE
68926,KHDE
68925,KHSI
68924,KHDE
68923,KHDE
68929,KHDE
68928,KHSI
68927,KHDE
68933,KHSI
68932,KHSI
68930,KHSI
68937,KLXN
68936,KHDE
68935,KHJH
68939,KHDE
68938,KHSI
68940,KHDE
68944,KHSI
68943,KHJH
68942,KHSI
68941,KHSI
68948,KMCK
68947,KHDE
68946,KMCK
68945,KEAR
68949,KHDE
54303,KGRB
54302,KGRB
54301,KGRB
54304,KGRB
68950,KHSI
68955,KHSI
68954,KHSI
68952,KHSI
68959,KEAR
68958,KHDE
68957,KHSI
68956,KHSI
54313,KGRB
54311,KGRB
93901,KSNS
93908,KSNS
93907,KSNS
93906,KSNS
93905,KSNS
68961,KHJH
68960,KHDE
68966,KHDE
68964,KHJH
68969,KHDE
68967,KHDE
68973,KHSI
68972,KHSI
68971,KHDE
68970,KHSI
68977,KHDE
93933,KMRY
68976,KLXN
93932,K87Q
68975,KAUH
93930,K87Q
68974,N/A
68979,KAUH
68978,KHJH
93926,KSNS
93925,KSNS
93924,KMRY
93923,KMRY
93927,KSNS
42376,KOWB
42378,KOWB
68982,KHDE
68981,KHDE
42372,K2I0
93920,KMRY
42371,K2I0
68980,N/A
19904,KDOV
19902,KDOV
19901,KDOV
20904,KCGS
20903,KCGS
20902,KCGS
20901,KCGS
07901,KMMU
07935,KMMU
07936,KMMU
07933,KMMU
07934,KSMQ
07931,KSMQ
07932,KMMU
07930,KSMQ
07928,KMMU
07927,KMMU
07924,KSMQ
07922,KMMU
07920,KSMQ
07921,KSMQ
68901,KHSI
17321,KAPG
17322,KTHV
17323,N/A
17324,KTHV
19980,N/A
17320,KRYT
29307,KSPA
29306,KSPA
32962,KVRB
32963,KVRB
32960,KVRB
29303,KSPA
29302,KSPA
29301,KSPA
17329,KTHV
30307,KPDK
30306,KPDK
30309,KFTY
32968,KVRB
30308,KFTY
17325,KRYT
30303,KFTY
32966,KVRB
32967,KVRB
17327,KTHV
30305,KPDK
17331,KTHV
29316,KSPA
32951,KMLB
32952,KCOF
32950,KMLB
07980,KSMQ
07981,KMMU
32958,KVRB
32955,KCOF
32953,KXMR
17339,KCXY
19962,KDOV
17301,KTHV
19964,KRJD
17302,KLNS
19963,KDOV
19960,KGED
05358,KAQW
05359,KVSF
05354,KEEN
32940,KCOF
05353,KVSF
05356,KDDH
05355,KVSF
05350,KAQW
05352,KAQW
05351,KEEN
17307,KRYT
32948,KVRB
32949,KMLB
17309,KLNS
19966,KGED
17304,KTHV
19968,KGED
19967,KGED
17306,N/A
19973,KGED
19975,KOXB
17313,KTHV
19971,KGED
19970,KOXB
05346,KEEN
05343,KVSF
05342,KAQW
05345,KEEN
44907,KMFD
05341,KDDH
05340,KVSF
32937,KCOF
17318,N/A
17319,KMDT
32935,KMLB
17314,KAPG
19977,KDOV
17315,KTHV
32934,KMLB
17316,KTHV
19979,KDOV
32931,KCOF
19940,KSBY
19941,KGED
44904,KMFD
44903,KMFD
44906,KMFD
44905,KMFD
44902,KMFD
07950,KMMU
32926,KTIX
19947,KGED
32927,KTIX
32925,KCOF
19944,KOXB
32922,KTIX
19943,KDOV
19946,KDOV
32920,KXMR
19945,KGED
19951,KGED
19950,KGED
19953,KDOV
19952,KDOV
32908,KMLB
32909,KMLB
32907,KMLB
07946,KSMQ
07945,KMMU
07940,KMMU
19958,KGED
19954,KDOV
19956,KGED
20912,KCGS
20910,KCGS
07976,N/A
07974,KMMU
20906,KGAI
20905,KCGS
32904,KMLB
32905,KMLB
32903,KMLB
32901,KMLB
19931,N/A
19930,KOXB
05301,KEEN
07960,KMMU
19936,N/A
19939,KGED
19938,KDOV
19933,KGED
19934,KDOV
66451,KUKL
91411,KVNY
54471,KAUW
54470,KMDZ
54475,KISW
54474,KAUW
54473,KSTE
54479,KMFI
54476,KAUW
91406,KVNY
91405,KVNY
91402,KVNY
91403,KVNY
91401,KVNY
54482,KSTE
54481,KSTE
54480,KMDZ
54486,KCLI
54485,KAIG
54484,KMFI
54489,KISW
54488,KMFI
54487,KTKV
42464,K2I0
42461,KEHR
91436,KVNY
42462,KEHR
54493,KMFI
54491,KAIG
54490,KMDZ
29486,N/A
29485,KDYB
54495,KISW
29483,KDYB
54494,KISW
29488,KRBW
54499,KAIG
29487,KJZI
54498,KMDZ
29482,KJZI
29481,KRBW
42453,K2I0
42455,KEHR
42456,K2I0
42450,K5M9
42451,KOWB
42452,KEHR
91423,KBUR
42458,KEVV
42459,K5M9
30474,KVDI
30477,KSBO
30471,KSBO
30470,KVDI
30473,KVDI
29493,N/A
29492,KLRO
42442,K2I0
42445,K5M9
42440,N/A
42441,K2I0
29469,KMKS
29464,KLRO
29461,KMKS
29468,KMNI
30460,KTBR
05492,KMVL
05495,KBTV
29466,KLRO
05494,KBTV
30461,KTBR
05491,K6B0
30467,KJYL
42431,K2I0
05489,KBTV
42436,K2I0
42437,KEHR
05486,KPBG
29475,KRBW
30453,KVDI
29474,KRBW
30452,KTBR
05488,KFSO
30455,KJYL
05487,KBTV
29472,KDYB
30454,KSBO
05482,KBTV
29479,KMKS
29477,KRBW
05483,KFSO
30450,KTBR
29471,KRBW
30457,KVDI
29470,KJZI
30456,KJYL
30458,KTBR
42420,KEHR
29449,KJZI
29448,KDYB
30442,KJYL
30441,KSBO
29440,KGGE
29446,KRBW
29445,KCHS
30446,KJYL
30445,KVDI
42410,K2I0
42411,K5M9
29458,KGGE
42413,K2I0
29453,KMKS
29452,N/A
29451,KLRO
29450,KLRO
29456,KCHS
29455,KJZI
30439,KCWV
30438,KCWV
30434,KOKZ
30436,KVDI
54401,KAUW
54406,KSTE
54405,KMDZ
54403,KAUW
54409,KAIG
54408,KAIG
54407,KSTE
54413,KISW
54412,KMFI
54411,KMDZ
54410,KMFI
54417,N/A
54416,KAIG
54414,KAIG
54418,KAIG
66402,KFOE
66403,KFNB
66401,KMHK
66406,KBIE
66407,KMHK
66404,KFNB
66408,N/A
66409,KFOE
54420,KMFI
54424,KAIG
54423,KSTE
54422,KMDZ
54421,KMDZ
54428,KRHI
54427,KAIG
54426,KAUW
54425,KMDZ
66413,KFOE
66414,KFOE
66411,KMHK
66412,KBIE
66417,KFNB
66415,KFNB
66419,N/A
54430,KAIG
54435,KRRL
78402,KCRP
78401,KCRP
54433,KRCX
78404,KCRP
78406,KCRP
78405,KCRP
54437,KMFI
78408,KCRP
54436,KMFI
78407,KCRP
78409,KCRP
66424,KSTJ
66425,KFNB
66422,KTOP
66423,KFOE
66428,KFNB
66429,KTOP
66427,KMHK
54442,KRRL
54440,KAUW
54446,KMFI
54443,KSTE
54449,KMFI
54448,KAUW
54447,KMDZ
66431,KFOE
66432,KTOP
66436,KTOP
66434,KFNB
66439,KFNB
66438,KBIE
54452,KRRL
54451,KMDZ
54457,KISW
54456,KMFI
54455,KCWA
54454,KCWA
54459,KPBH
66442,KFRI
66440,KTOP
66441,KFRI
66449,KMHK
54460,KMDZ
54463,KRHI
54462,KAIG
78411,KNGP
78410,KRBO
78413,KNGP
54467,KSTE
78412,KNGP
54466,KMFI
78415,KCRP
54465,KAIG
78414,KNGP
78417,KCRP
78416,KCRP
78419,KNGP
54469,KISW
78418,KNGP
91377,KVNY
42406,KEHR
29426,KRBW
42408,K2I0
29425,KJZI
42409,K2I0
05457,KFSO
05456,K6B0
05459,KFSO
42404,K5M9
05458,KPBG
29429,KLRO
91371,KVNY
29420,KCHS
30420,KVDI
05452,KBTV
05455,KFSO
05454,KBTV
30421,KCWV
29424,KJZI
05450,KFSO
30428,KVDI
30427,KCWV
30426,KBNL
30425,KTBR
91364,KVNY
91367,KVNY
78390,KT43
29439,N/A
29438,KJZI
29437,KDYB
29436,KMKS
78391,KBEA
05446,KBTV
91361,KCMA
05445,KBTV
78393,KRKP
91362,KCMA
05448,KFSO
05447,KFSO
91360,KCMA
05442,KMVL
29431,KMKS
05441,KFSO
05444,KMVL
30411,KAZE
05443,K6B0
30410,KVDI
29435,KRBW
29434,KMKS
05440,KFSO
29432,KOGB
30417,KCWV
30413,KSBO
30412,N/A
30415,KTBR
30414,KCWV
29406,KCHS
91390,K3A6
29405,KCHS
29404,KCHS
29403,KJZI
05478,KFSO
29407,KJZI
05474,KFSO
05477,KBTV
05476,KFSO
05471,KEFK
29401,KJZI
05473,KBTV
05472,K6B0
30401,KSBO
91387,K3A6
29414,KCHS
05468,KBTV
91383,N/A
91384,K3A6
91381,K3A6
29418,KCHS
05464,KMVL
05463,KFSO
05465,KBTV
29412,KJZI
05462,N/A
05461,KBTV
29410,KCHS
17401,KTHV
17406,KMDT
17407,KTHV
17408,KTHV
17402,KTHV
17403,KTHV
17404,KTHV
05405,KBTV
05408,KBTV
05401,KBTV
05404,KBTV
05403,KBTV
78560,KMFE
78563,KEBG
78566,KPIL
78569,KHRL
91523,KBUR
91521,KBUR
91522,KBUR
78550,KHRL
78552,KHRL
78557,KMFE
78559,KT65
78580,KHRL
78583,KHRL
78582,KMFE
78584,KAPY
78586,KHRL
78589,KMFE
78588,KEBG
78570,KT65
78572,KMFE
78574,KMFE
78573,KMFE
78576,KMFE
30597,KGVL
78575,KBRO
78578,KSPL
78577,KMFE
78579,N/A
42565,KSME
42566,KDVK
42567,KSME
29585,KGGE
29584,KCQW
29583,KFLO
29582,KCRE
29588,KMYR
30582,KDZJ
29581,KMAO
29580,KCKI
42553,KSME
78590,KHRL
78591,KEBG
78594,KHRL
78593,KHRL
29596,KCQW
78596,KT65
78595,KMFE
30576,KTOC
78598,KHRL
29593,KUDG
30575,KGVL
78597,KSPL
78599,KT65
30572,KDZJ
30571,KDZJ
29592,KMAO
29591,KCKI
30577,KTOC
29590,KCKI
42541,KDVK
42544,KSME
17581,KLNS
17582,KLNS
17584,KLNS
29569,KCPC
29568,KCRE
29563,KMAO
30563,KTOC
30565,K19A
29560,KCKI
30564,KGVL
29567,KMEB
29566,KCRE
29565,KMAO
29564,KCKI
30560,KDZJ
30567,K19A
30566,KGVL
30568,K1A5
42533,N/A
42539,KDVK
29579,KMYR
29574,KMAO
30552,KTOC
29572,KCRE
30554,KGVL
29571,KMAO
30553,KTOC
29577,KMYR
29576,KMYR
29575,KMYR
30559,KDZJ
29570,KBBP
30555,KDZJ
30558,K19A
30557,KTOC
54512,KD25
54511,KEGV
54515,KPBH
54514,KPBH
54513,KTKV
54519,KLNL
54517,N/A
66502,KMHK
66506,N/A
66503,KMHK
66509,KTOP
66507,KFOE
66508,KBIE
54521,KEGV
54520,KRHI
54527,KPBH
54526,KRCX
54525,N/A
54524,KPBH
54529,KRHI
66512,KTOP
66510,KUKL
66516,KFNB
66517,KMHK
66514,KFRI
66518,KBIE
54530,KRCX
54534,KIWD
78501,KMFE
78503,KMFE
54531,KARV
54538,KARV
54537,KPBH
78504,KMFE
54536,KIWD
54539,KARV
66520,KMHK
66523,KUKL
66524,KFOE
66521,KMHK
66522,KFNB
66527,KFNB
66528,KUKL
66526,KMHK
54541,KIMT
54540,KLNL
54545,KD25
54542,KIMT
54548,KARV
54547,KD25
54546,KASX
66531,KMHK
66534,KFNB
66535,KMHK
66532,KFNB
66533,KTOP
66538,KFNB
66539,KTOP
66536,KTOP
66537,KFOE
54552,KPBH
54550,KIWD
78521,KBRO
78520,KBRO
54556,KPBH
54555,KPBH
54554,KLNL
54559,KIWD
78526,KBRO
54558,KEGV
54557,KD25
66541,KBIE
66542,KTOP
66540,KTOP
66546,KFOE
66543,KFOE
66544,KFNB
66549,KMHK
66547,KMHK
66548,KMHK
54563,KRCX
54562,KEGV
54561,N/A
54560,N/A
54566,KAIG
54565,KIWD
54564,KTKV
78516,KMFE
54568,KARV
66552,N/A
66550,KFNB
66554,KMHK
78541,KEBG
78543,KT65
78542,KEBG
78549,KEBG
91505,KBUR
78548,KMFE
91506,KBUR
91504,KBUR
91501,KBUR
91502,KBUR
78536,KEBG
78535,N/A
78538,KT65
78537,KT65
78539,KMFE
54501,KRHI
17563,KAPG
17565,KLNS
17566,KMQS
17560,KLNS
17562,KLNS
42528,KSME
29547,KLBT
29546,KMAO
29541,KFLO
30541,N/A
29540,KUDG
30540,KDNN
30543,K19A
30542,KGVL
29545,KCPC
29544,KMAO
29543,KMAO
30549,K19A
30548,KWDR
30545,KDZJ
17569,KRDG
30547,K19A
30546,KDZJ
17576,KLNS
17572,KLNS
42516,KSME
42518,KSME
42519,KSME
30530,K19A
29550,KHVS
30531,KTOC
29556,KCKI
29555,KHYW
29554,KHYW
30538,KTOC
30537,K1A5
17578,KLNS
30534,KCNI
17579,KLNS
30533,KGVL
30536,KDZJ
30535,KTOC
17543,KLNS
30519,KLZU
17540,KLNS
29527,KHYW
29526,KHYW
29525,KBBP
42501,KSME
42503,KSME
30521,KTOC
30520,KTOC
29520,KCQW
30527,KGVL
30529,K19A
30528,KDZJ
17545,KLNS
30523,KTOC
30522,KDZJ
17547,KLNS
30525,KTOC
17552,KLNS
17554,KLNS
17555,KMQS
17550,KMDT
17551,KLNS
29536,KMAO
29530,KFLO
30510,KGVL
29532,KUDG
30516,KTOC
30518,KLZU
30517,KWDR
30512,KDZJ
17557,KLNS
30511,KTOC
30513,KDZJ
17520,KLNS
17522,KLNS
29505,KFLO
29506,KFLO
29501,KFLO
17527,KMQS
30504,KGVL
17529,KLNS
30507,KGVL
30506,KGVL
30501,KGVL
17532,KLNS
29516,KBBP
29518,KCKI
29512,KBBP
29511,KHYW
29510,KGGE
17538,KLNS
17534,KLNS
17535,KMQS
17536,KMQS
17509,KMQS
17505,KLNS
17508,N/A
17501,KLNS
17502,KMDT
17516,KLNS
17517,KLNS
17518,KLNS
17519,KMQS
17512,KLNS
40065,KFFT
39078,K1R7
64034,KLXT
40062,KDVK
40069,KDVK
64036,KGPH
39079,KGWO
40068,KFFT
64035,KGPH
40067,KLOU
64037,KRCM
52050,KMXO
39071,KHKS
39074,KJAN
39073,KJAN
76020,KAWN
78681,KGTU
52054,KDBQ
76021,KDFW
76022,KDFW
52052,KPDC
76023,KLUD
52053,KDBQ
52056,N/A
52057,KMXO
76028,KFWS
88008,N/A
88007,KLRU
88005,KLRU
40061,KDVK
88003,KLRU
40060,KDVK
88002,KLRU
64030,KLXT
88001,KLRU
39067,KSTF
40052,KFTK
39066,KM16
40051,KFTK
39069,KHEZ
40057,KFFT
40056,KLOU
40055,KLOU
64048,KGPH
40059,KLOU
39063,KGWO
78671,KT82
52060,KDBQ
52065,KDBQ
76010,KGPM
76011,KGPM
78672,KAQO
76012,KGPM
78675,KT82
52064,KSFY
76013,KGKY
52069,KSFY
